Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
Cc1c(C(F)(F)F)cc(CC(=O)O)c(C(F)(F)F)c1C(F)(F)F,8.5,8.5,-8.5,37
O=C(O)C(CC(F)(F)F)c1cccc(C(F)(F)F)c1C(F)(F)F,8.7,8.7,-8.7,37
C=Cc1cc(C(OCF)C(=O)O)cc(C(F)(F)F)c1C(F)(F)F,8.7,8.7,-8.7,37
O=C(O)Cc1cc(Cc2ccccc2)cc(C(F)(F)F)c1O,8.8,8.8,-8.8,37
C=Cc1cc(CC(=O)O)c(Cc2ccccc2)cc1C(F)(F)F,7.9,7.9,-7.9,37
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,37
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,37
O=C(O)C(c1ccc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.6,8.6,-8.6,37
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,37
O=C(O)Cc1cc(C(F)(F)F)cc(C(F)(CC(F)(F)F)C(F)(F)F)c1,8.3,8.3,-8.3,37
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)cc1Cc1ccccc1,9.8,9.8,-9.8,37
O=C(O)C(c1c(-c2ccccc2O)cccc1C(F)(F)F)C(F)(F)F,8.4,8.4,-8.4,37
Cc1ccc(-c2cccc(C(F)(F)F)c2)c(CC(=O)O)c1C(F)(F)F,8.5,8.5,-8.5,37
O=C(O)C(c1ccc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.6,8.6,-8.6,37
O=C(O)Cc1c(C(F)(F)F)ccc(NC(F)(F)F)c1C(F)(F)F,8.9,8.9,-8.9,37
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,37
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,37
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,37
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,37
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,37
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,37
O=C(O)Cc1cccc(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)c1,8.7,8.7,-8.7,37
O=C(O)Cc1c(C(F)(F)F)cc(Cc2ccccc2)cc1C(F)(F)F,10.0,10.0,-10.0,37
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,37
O=C(O)Cc1cc(Cc2ccccc2)c(C(F)(F)F)c(C(F)(F)F)c1,8.5,8.5,-8.5,37
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,37
O=C(O)Cc1cccc(C(F)(F)F)c1C(c1ccccc1)C(F)(F)F,8.9,8.9,-8.9,37
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,37
C=CC(c1ccccc1)c1ccc(CC(=O)O)cc1C(F)(F)F,8.2,8.2,-8.2,37
O=C(O)C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.4,8.4,-8.4,37
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,37
CN(C)c1c(C(F)(F)F)c(CC(=O)O)cc(NN)c1C(F)(F)F,7.5,7.5,-7.5,37
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,37
Cc1ccc(Cc2cccc(C(C(=O)O)C(F)(F)F)c2)cc1,8.6,8.6,-8.6,37
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,37
O=C(O)Cc1c(C(F)(F)F)ccc(C(F)(F)F)c1Cc1ccccc1,8.5,8.5,-8.5,37
O=C(O)C(Cl)c1cc(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,8.8,8.8,-8.8,37
Nc1ccc(CC(=O)O)c(Cc2ccccc2)c1C(F)(F)F,8.1,8.1,-8.1,37
O=C(O)C(c1cc(C(F)(F)F)c(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,9.4,9.4,-9.4,37
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
O=C(O)Cc1ccc(C(Cc2ccccc2)c2ccccc2)cc1,7.2,7.2,-7.2,38
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,38
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,38
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,38
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,38
O=C(O)C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.4,8.4,-8.4,38
O=C(O)Cc1c(Cc2ccccc2)ccc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,38
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,38
O=C(O)C(c1c(CC(F)(F)F)cccc1-c1ccccc1)C(F)(F)F,8.8,8.8,-8.8,38
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,38
O=C(O)Cc1c(Cc2ccccc2)cc(C(F)(F)F)cc1C(F)(F)F,9.3,9.3,-9.3,38
O=C(O)Cc1ccc(C(F)(F)F)c(Cc2ccccc2)c1C(F)(F)F,8.5,8.5,-8.5,38
O=C(O)C(c1c(C(O)F)ccc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,9.2,9.2,-9.2,38
C=CCc1cc(-c2ccccc2)c(CC(=O)O)cc1C(F)(F)F,8.1,8.1,-8.1,38
O=C(O)Cc1cc(C=Cc2ccoc2)c(C(F)(F)F)cc1O,7.4,7.4,-7.4,38
O=C(O)C(c1ccc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.6,8.6,-8.6,38
C=CC1CCOC1C(C(=O)O)c1cccc(Cc2ccco2)c1,8.3,8.3,-8.3,38
O=C(O)C(c1ccc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.6,8.6,-8.6,38
Nc1c(C(F)(F)F)ccc(C(C(=O)O)C(F)(F)F)c1C(F)(F)F,8.6,8.6,-8.6,38
NNc1cccc(Oc2c(CC(=O)O)ccc(C(F)(F)F)c2O)c1,8.1,8.1,-8.1,38
O=C(O)Cc1c(CC(F)(F)F)ccc(C(F)(F)F)c1-c1ccccc1,9.4,9.4,-9.4,38
CCc1ccc(C(F)(F)F)c(CC(=O)O)c1-c1ccccc1,9.4,9.4,-9.4,38
O=C(O)Cc1ccc(Cc2cccc(C(F)(F)F)c2)c(C(F)(F)F)c1,8.4,8.4,-8.4,38
O=C(O)Cc1cccc(C(F)(F)F)c1Cc1ccccc1C(F)(F)F,9.1,9.1,-9.1,38
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,38
O=C(O)Cc1ccc(C(F)(F)F)c(Cc2ccccc2)c1C(F)(F)F,8.5,8.5,-8.5,38
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,38
O=C(O)Cc1ccc(C(F)(F)F)c(Cc2ccccc2C(F)(F)F)c1,9.3,9.3,-9.3,38
CN(CC(F)(F)F)c1c(CC(=O)O)cccc1C(=O)CC(F)(F)F,8.3,8.3,-8.3,38
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,38
O=C(O)Cc1cc(Cc2ccccc2)c(C(F)(F)F)c(C(F)(F)F)c1,8.5,8.5,-8.5,38
Cc1ccccc1Cc1cc(C(F)(F)F)ccc1CC(=O)O,9.1,9.1,-9.1,38
O=C(O)C(c1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1)C(F)(F)F,9.3,9.3,-9.3,38
C=Cc1ccccc1Cc1ccc(C(F)(F)F)cc1CC(=O)O,8.4,8.4,-8.4,38
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,38
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,38
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,38
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,38
O=C(O)C(c1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1)C(F)(F)F,9.3,9.3,-9.3,38
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,38
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,38
NNc1ccccc1C(C(=O)O)c1ccc(C(F)(F)F)c(N)c1,8.7,8.7,-8.7,38
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,38
O=C(O)C(c1ccc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.6,8.6,-8.6,38
NNNc1ccccc1-c1ccc(C(C(=O)O)C(F)(F)F)cc1C(F)(F)F,9.3,9.3,-9.3,38
C#Cc1ccccc1-c1ccc(CC(F)(F)F)c(CC(=O)O)c1,8.8,8.8,-8.8,38
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,38
Nc1c(C(F)(F)F)c(CC(=O)O)cc(C(F)(F)F)c1C(F)(F)F,8.7,8.7,-8.7,38
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,38
O=C(O)Cc1cc(-c2ccccc2)cc(CC(F)(F)F)c1C(F)(F)F,8.4,8.4,-8.4,38
C=Cc1ccccc1-c1c(Cl)ccc(O)c1CC(=O)O,8.0,8.0,-8.0,38
O=C(O)Cc1c(C(F)(F)F)c(C2CCCC2)cc(C(F)(F)F)c1C(F)(F)F,8.3,8.3,-8.3,38
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,38
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,38
O=C(O)Cc1cc(O)cc(Cc2ccccc2)c1C(F)(F)F,8.4,8.4,-8.4,38
O=C(O)Cc1cccc(C(F)(Cc2ccco2)C(F)(F)F)c1C(F)(F)F,7.9,7.9,-7.9,38
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,38
O=C(O)Cc1cc(C(F)CNc2ccccc2)c(C(F)(F)F)cc1C(F)(F)F,8.9,8.9,-8.9,38
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,38
O=Cc1ccc(Cc2ccccc2)c(CC(=O)O)c1C(F)(F)F,8.6,8.6,-8.6,38
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,38
O=C(O)C(C(=S)Nc1ccccc1)c1cccc(C(F)(F)F)c1C(F)(F)F,8.1,8.1,-8.1,38
O=C(O)Cc1cc(O)cc(C(F)(F)F)c1C(=O)Nc1ccccc1,8.8,8.8,-8.8,38
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,38
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,39
Cc1ccccc1Cc1ccc(CC(=O)O)cc1C(F)(F)F,9.5,9.5,-9.5,39
NNc1c(C(F)(F)F)ccc(CNc2ccccc2)c1CC(=O)O,7.7,7.7,-7.7,39
Nc1ccccc1Cc1c(C(F)(F)F)ccc(C(F)(F)F)c1CC(=O)O,8.9,8.9,-8.9,39
O=C(O)Cc1c(Cc2ccccc2C(F)(F)F)cccc1C(F)(F)F,8.9,8.9,-8.9,39
O=C(O)Cc1cc(C(F)(F)F)cc(Cc2ccccc2)c1C(F)(F)F,9.3,9.3,-9.3,39
O=C(O)C(c1ccccc1)c1ccc(CC(O)F)c(C(F)(F)F)c1,9.3,9.3,-9.3,39
Cc1cccc(Cc2ccc(C(F)(F)F)cc2CC(=O)O)c1,8.6,8.6,-8.6,39
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,39
O=C(O)Cc1cc(C(F)(F)F)ccc1C(c1ccccc1)C(F)(F)F,9.4,9.4,-9.4,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
Cc1c(CC(=O)O)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,8.2,8.2,-8.2,39
Cc1ccccc1Cc1ccc(C(F)(F)F)c(CC(=O)O)c1,9.6,9.6,-9.6,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
O=C(O)Cc1c(C(F)(F)F)ccc(Cc2ccccc2)c1C(F)(F)F,8.9,8.9,-8.9,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
O=C(O)Cc1c(Cc2ccccc2)cc(C(F)(F)F)cc1C(F)(F)F,9.3,9.3,-9.3,39
Cc1cccc(Cc2cc(C(F)(F)F)ccc2CC(=O)O)c1,8.3,8.3,-8.3,39
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,39
O=C(O)C(c1cc(C(F)(F)F)c(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,9.4,9.4,-9.4,39
O=C(O)Cc1cc(C(c2ccccc2)C(F)(F)F)cc(C(F)(F)F)c1,9.3,9.3,-9.3,39
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
Cc1ccc(Cc2ccc(C(F)(F)F)c(CC(=O)O)c2)cc1,9.1,9.1,-9.1,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,39
NNc1ccc(Cc2cc(CC(=O)O)cc(C(F)(F)F)c2)cc1,8.0,8.0,-8.0,39
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,39
O=C(O)C(c1ccc(C(F)(F)F)c(O)c1-c1ccccc1)C(F)(F)F,9.1,9.1,-9.1,39
O=C(O)C(c1ccc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.6,8.6,-8.6,39
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
O=C(O)C(c1c(C(F)(F)F)ccc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,9.2,9.2,-9.2,39
CC(c1ccccc1)c1cccc(CC(=O)O)c1C(F)(F)F,9.4,9.4,-9.4,39
O=C(O)C(c1c(Nc2ccccc2)ccc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.5,8.5,-8.5,39
O=C(O)Cc1c(C2CC2)cc(CC(F)(F)F)cc1C(F)(F)F,8.8,8.8,-8.8,39
O=C(O)C(c1c(C(F)(F)F)ccc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,9.2,9.2,-9.2,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,39
Cc1ccccc1Cc1cccc(C(F)(F)F)c1CC(=O)O,8.9,8.9,-8.9,39
O=C(O)Cc1c(Cc2ccccc2)cc(C(F)(F)F)cc1C(F)(F)F,9.3,9.3,-9.3,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
O=C(O)C(c1cc(C(F)(F)F)c(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,9.4,9.4,-9.4,39
O=C(O)C(c1ccc(C(F)(F)F)cc1Cc1ccccc1)C(F)(F)F,9.8,9.8,-9.8,39
CCC(NS(=O)c1c(CC(=O)O)cccc1C(F)(F)F)C(F)(F)F,8.8,8.8,-8.8,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
Cc1cccc(C(F)(F)F)c1C(Cc1ccccc1)C(=O)O,9.3,9.3,-9.3,39
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,39
O=C(O)C(c1c(C(F)(F)F)ccc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,9.2,9.2,-9.2,39
Nc1cc(C(C(=O)O)c2ccccc2)cc(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
C#Cc1ccc(C(F)(F)F)c(Cc2ccccc2)c1CC(=O)O,7.9,7.9,-7.9,39
O=C(O)Cc1c(C(c2ccccc2)C(F)(F)F)cccc1C(F)(F)F,9.1,9.1,-9.1,39
O=C(O)Cc1c(C(F)(F)F)ccc(Cc2ccccc2)c1C(F)(F)F,8.9,8.9,-8.9,39
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
O=C(O)C(c1ccc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.6,8.6,-8.6,39
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,39
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,39
Nc1ccccc1Cc1cc(CC(=O)O)cc(C(F)(F)F)c1C(F)(F)F,9.0,9.0,-9.0,39
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,39
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,40
O=C(O)C(c1ccc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.6,8.6,-8.6,40
O=C(O)Cc1cccc(-c2ccccc2)c1C(C(F)(F)F)C(F)(F)F,8.3,8.3,-8.3,40
O=C(O)C(c1c(Cl)cc(C(F)(F)F)cc1-c1ccccc1)C(F)(F)F,8.8,8.8,-8.8,40
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,40
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,40
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,40
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,40
Nc1ccccc1Cc1cc(C(F)(F)F)cc(CC(=O)O)c1C(F)(F)F,8.6,8.6,-8.6,40
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,40
O=C(O)C(c1ccccc1Cc1ccccc1Cl)C(F)(F)F,9.4,9.4,-9.4,40
O=C(O)Cc1c(Cc2ccccc2)ccc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,40
O=C(O)C(c1c(C(F)(F)F)ccc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,9.2,9.2,-9.2,40
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,40
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,40
Cc1ccccc1Cc1ccc(N)c(CC(=O)O)c1,8.3,8.3,-8.3,40
O=C(O)Cc1ccc(C(c2ccccc2)C(F)(F)F)cc1C(F)(F)F,9.4,9.4,-9.4,40
O=C(O)C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.4,8.4,-8.4,40
O=C(O)C(c1ccc(Cc2ccccc2)cc1O)C(F)(F)F,8.6,8.6,-8.6,40
N#Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1CC(=O)O,8.6,8.6,-8.6,40
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,40
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,40
O=CCc1cc(Nc2ccccc2)c(CC(=O)O)cc1C(F)(F)F,8.2,8.2,-8.2,40
O=C(O)Cc1c(Cl)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,40
O=C(O)C(c1cc(C(F)(F)F)c(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,9.4,9.4,-9.4,40
NNc1cc(C(F)(F)F)cc(C(=O)C(F)(F)F)c1CC(=O)O,8.5,8.5,-8.5,40
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,40
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,40
O=C(O)C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.4,8.4,-8.4,40
O=C(O)C(c1ccc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.6,8.6,-8.6,40
O=C(O)Cc1c(NC(F)(F)F)ccc(C(F)(F)F)c1C(F)(F)F,8.8,8.8,-8.8,40
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,40
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,40
O=C(O)Cc1cc(Cc2ccccc2)c(O)c(C(F)(F)F)c1,8.6,8.6,-8.6,40
O=C(O)Cc1c(-c2ccc(C(F)(F)F)s2)ccc(C(F)(F)F)c1O,3.7,3.7,-3.7,40
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,40
CCc1cccc(Cc2ccccc2)c1CC(=O)O,8.4,8.4,-8.4,40
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,40
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,40
O=C(O)C(c1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,8.7,8.7,-8.7,40
O=C(O)C(c1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1)C(F)(F)F,9.3,9.3,-9.3,40
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,40
O=C(O)C(c1ccc(CC(F)(F)F)cc1C(F)(F)F)C1CC1,8.2,8.2,-8.2,40
O=C(O)Cc1ccc(C(=O)CC(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,8.8,8.8,-8.8,40
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,40
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,40
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,40
